"camera","server","videoFilename","frameId","objectCount","objectBoxes","timestamp_server","timestamp"
"1","1","server1_camera1_2021_03_19_22_03_27.mp4","75","209","[[0.2389054894447327, 0.07929366081953049, 0.2576840817928314, 0.09532859176397324], [0.5207769870758057, 0.6789991855621338, 0.5378628969192505, 0.6971652507781982], [0.4844895899295807, 0.48849937319755554, 0.5075162053108215, 0.5063109993934631], [0.5717737674713135, 0.3165668845176697, 0.5935364961624146, 0.33497190475463867], [0.4013260304927826, 0.5593753457069397, 0.4226931035518646, 0.5797567963600159], [0.4634934067726135, 0.39228519797325134, 0.48120933771133423, 0.4127884805202484], [0.2328203022480011, 0.46295925974845886, 0.2494066059589386, 0.4789166748523712], [0.5643799901008606, 0.45662274956703186, 0.5857669711112976, 0.4748698770999909], [0.3926171064376831, 0.5040490031242371, 0.412711501121521, 0.5221976637840271], [0.6804824471473694, 0.6582220196723938, 0.7000754475593567, 0.6796721816062927], [0.5508882403373718, 0.3965882360935211, 0.5696375966072083, 0.4195028245449066], [0.6124867796897888, 0.1433633714914322, 0.6311802268028259, 0.1573566049337387], [0.5215169191360474, 0.5868321657180786, 0.5401960611343384, 0.6106477975845337], [0.2607426047325134, 0.5764914751052856, 0.2795616388320923, 0.5934721231460571], [0.6273837089538574, 0.6881090402603149, 0.6482990980148315, 0.7027825117111206], [0.5509575009346008, 0.4344140887260437, 0.5685269236564636, 0.4496523141860962], [0.3827477991580963, 0.4760431349277496, 0.3996817171573639, 0.5013159513473511], [0.6811656355857849, 0.2259812653064728, 0.7013253569602966, 0.24046966433525083], [0.359821081161499, 0.22534207999706268, 0.37668418884277344, 0.24260683357715607], [0.5133836269378662, 0.31651571393013, 0.5323636531829834, 0.3385029137134552], [0.3171994686126709, 0.3914981186389923, 0.3365525007247925, 0.41479745507240295], [0.5738754272460938, 0.9653601050376892, 0.5927021503448486, 0.977565348148346], [0.58957439661026, 0.10388322919607162, 0.6128634810447693, 0.1228705570101738], [0.6933598518371582, 0.6618694067001343, 0.7168064117431641, 0.6796282529830933], [0.40898966789245605, 0.5798248052597046, 0.43262553215026855, 0.5980520248413086], [0.7106791734695435, 0.5524101853370667, 0.7314004898071289, 0.5704240202903748], [0.5351258516311646, 0.7935913801193237, 0.5589271783828735, 0.807555079460144], [0.27943918108940125, 0.058941975235939026, 0.2952643930912018, 0.07114900648593903], [0.6338610053062439, 0.6646578907966614, 0.6549286246299744, 0.680432140827179], [0.4483498334884643, 0.3328993320465088, 0.4639949798583984, 0.36340057849884033], [0.3503623604774475, 0.4399674832820892, 0.3677797317504883, 0.4599094092845917], [0.3829730153083801, 0.8649404048919678, 0.409749448299408, 0.8765575885772705], [0.4988486170768738, 0.2915753722190857, 0.5154789090156555, 0.3114638328552246], [0.6070389151573181, 0.6429843306541443, 0.6309536099433899, 0.6629202961921692], [0.38108912110328674, 0.21426977217197415, 0.40111836791038513, 0.22442267835140228], [0.2993132472038269, 0.49712151288986206, 0.3129843473434448, 0.5190255045890808], [0.6094245910644531, 0.953043520450592, 0.6325211524963379, 0.9678375124931335], [0.23452413082122803, 0.5082345008850098, 0.24874335527420044, 0.5224957466125488], [0.679513692855835, 0.31606578826904297, 0.6952999830245972, 0.33502906560897827], [0.5277778506278992, 0.24663889408111572, 0.5460965037345886, 0.2672293186187744], [0.5835242867469788, 0.021870488300919533, 0.602664053440094, 0.03592618554830551], [0.3829331398010254, 0.25071796774864197, 0.396948754787445, 0.26476529240608215], [0.15970249474048617, 0.7019538283348083, 0.1706610769033432, 0.7121109366416931], [0.5072689652442932, 0.22482220828533173, 0.5236120820045471, 0.2423786073923111], [0.22618278861045835, 0.5233036875724792, 0.24292004108428955, 0.5410502552986145], [0.6954553723335266, 0.2560780942440033, 0.7041736245155334, 0.2669738829135895], [0.3831961452960968, 0.2193922996520996, 0.4022984802722931, 0.23175066709518433], [0.46073639392852783, 0.816364049911499, 0.4860432147979736, 0.8349968194961548], [0.5576779246330261, 0.01677843928337097, 0.5720612406730652, 0.029291551560163494], [0.5077027082443237, 0.2873505651950836, 0.5216543674468994, 0.31366148591041565], [0.15026548504829407, 0.6517922282218933, 0.1574629843235016, 0.6616089940071106], [0.14966320991516113, 0.6825574636459351, 0.16513878107070923, 0.6943221092224121], [0.2260024845600128, 0.3884134888648987, 0.24377837777137756, 0.4036058783531189], [0.18889120221138, 0.585811972618103, 0.20317503809928897, 0.602289080619812], [0.530009925365448, 0.11644168943166731, 0.5556948781013489, 0.13344164192676544], [0.46944090723991394, 0.17721867561340332, 0.4937903583049774, 0.19450783729553223], [0.20787569880485535, 0.46048682928085327, 0.22043055295944217, 0.482513427734375], [0.33101576566696167, 0.4346151947975158, 0.34834468364715576, 0.46156275272369385], [0.593035876750946, 0.6235537528991699, 0.6105354428291321, 0.6484825611114502], [0.3641317486763001, 0.7947864532470703, 0.37676841020584106, 0.8073396682739258], [0.5070605874061584, 0.37578222155570984, 0.5233127474784851, 0.3989665806293487], [0.530388355255127, 0.29343435168266296, 0.5490773916244507, 0.30642804503440857], [0.3362717032432556, 0.4203386604785919, 0.3575451374053955, 0.4361022412776947], [0.5667811632156372, 0.827795147895813, 0.5813477039337158, 0.836646318435669], [0.29503294825553894, 0.47811129689216614, 0.31953391432762146, 0.4925195872783661], [0.37180569767951965, 0.3161599636077881, 0.3912073075771332, 0.33801740407943726], [0.1727878898382187, 0.45873719453811646, 0.1876511722803116, 0.47370606660842896], [0.3814038634300232, 0.3827281594276428, 0.396223247051239, 0.40469521284103394], [0.2427065223455429, 0.4339016377925873, 0.2563323378562927, 0.4527255594730377], [0.7212174534797668, 0.614817202091217, 0.7354238629341125, 0.6288056969642639], [0.12879975140094757, 0.4929539561271667, 0.1424952894449234, 0.5114546418190002], [0.7326115369796753, 0.3796280026435852, 0.7533236742019653, 0.39893853664398193], [0.3821578621864319, 0.23234856128692627, 0.3965306282043457, 0.24940192699432373], [0.23580390214920044, 0.07084298878908157, 0.25790542364120483, 0.09022169560194016], [0.7455739378929138, 0.4104508757591248, 0.7609090209007263, 0.43351995944976807], [0.33536016941070557, 0.360595166683197, 0.3540744185447693, 0.38213950395584106], [0.1810789704322815, 0.3271782696247101, 0.19481703639030457, 0.3419294059276581], [0.3261603116989136, 0.22852911055088043, 0.3442838191986084, 0.24281366169452667], [0.30997613072395325, 0.3926211893558502, 0.3224863111972809, 0.4055856168270111], [0.5184842944145203, 0.3754729032516479, 0.5360400080680847, 0.40048927068710327], [0.37790367007255554, 0.5370990037918091, 0.39384713768959045, 0.5580558776855469], [0.26929888129234314, 0.6126474738121033, 0.2842983305454254, 0.6327748894691467], [0.5080057978630066, 0.6741676330566406, 0.5238658785820007, 0.697708010673523], [0.2765599489212036, 0.057618558406829834, 0.30279600620269775, 0.07545705139636993], [0.4046207666397095, 0.21773189306259155, 0.42275625467300415, 0.236791729927063], [0.14961344003677368, 0.6465495228767395, 0.1575963795185089, 0.6563658118247986], [0.4061330258846283, 0.5267246961593628, 0.4207022488117218, 0.5480122566223145], [0.7357363104820251, 0.5724011063575745, 0.7564811110496521, 0.5938310027122498], [0.3776819407939911, 0.4550518691539765, 0.394258052110672, 0.4789600670337677], [0.6656631231307983, 0.22586438059806824, 0.6807271242141724, 0.23469999432563785], [0.3621096611022949, 0.4654850959777832, 0.3758423924446106, 0.48467063903808594], [0.4681989848613739, 0.8305789828300476, 0.49364611506462097, 0.8488759398460388], [0.7412435412406921, 0.5537347197532654, 0.758241593837738, 0.5711626410484314], [0.5484597682952881, 0.4480789303779602, 0.5695482492446899, 0.4603760838508606], [0.22827930748462677, 0.3395899534225464, 0.24267978966236117, 0.360939621925354], [0.18464705348014832, 0.3221878707408905, 0.20305290818214417, 0.33750292658805847], [0.4012525975704193, 0.2024049162864685, 0.4221645891666413, 0.2191517949104309], [0.7494921684265137, 0.5007120370864868, 0.7641292810440063, 0.5325390100479126], [0.35976284742355347, 0.4745658636093139, 0.3733631372451782, 0.49319493770599365], [0.6599806547164917, 0.2058606594800949, 0.6782755851745605, 0.21977289021015167], [0.3979652225971222, 0.5285252928733826, 0.4128454625606537, 0.5469778180122375], [0.400681346654892, 0.7828443050384521, 0.4138824045658112, 0.7954549789428711], [0.30883216857910156, 0.04708170518279075, 0.3216373920440674, 0.0576818622648716], [0.34473609924316406, 0.7483388185501099, 0.36752426624298096, 0.7599880695343018], [0.5090333819389343, 0.2312382459640503, 0.5294126868247986, 0.2495509386062622], [0.4069037437438965, 0.5055049657821655, 0.4224069714546203, 0.5218688249588013], [0.5359542369842529, 0.480556845664978, 0.5598069429397583, 0.493499755859375], [0.6874439716339111, 0.23862403631210327, 0.7032197713851929, 0.25259342789649963], [0.4982831478118897, 0.30835631489753723, 0.5156248807907104, 0.3296324908733368], [0.17202328145503998, 0.5174110531806946, 0.18334750831127167, 0.5318319201469421], [0.19260390102863312, 0.32073909044265747, 0.21349407732486725, 0.3372167944908142], [0.22114625573158264, 0.7185659408569336, 0.23624911904335025, 0.7361615896224976], [0.4169773459434509, 0.5128135681152344, 0.4340825080871582, 0.533433198928833], [0.3582395911216736, 0.2145849317312241, 0.37754911184310913, 0.23709337413311005], [0.13444598019123075, 0.436745822429657, 0.1463904231786728, 0.4526069760322571], [0.40786013007164, 0.4814879298210144, 0.4262683689594269, 0.5002210140228271], [0.16807487607002258, 0.6719939112663269, 0.17998090386390686, 0.6847929358482361], [0.3467760682106018, 0.2173309028148651, 0.3671531081199646, 0.2357589602470398], [0.37708353996276855, 0.20500466227531433, 0.3990738987922669, 0.21715986728668213], [0.2286297976970673, 0.45417311787605286, 0.24321669340133667, 0.4679565727710724], [0.3706286549568176, 0.8623725175857544, 0.3914633393287658, 0.8744860887527466], [0.20994409918785095, 0.5655890703201294, 0.2271600067615509, 0.5857517719268799], [0.7121605277061462, 0.6110122799873352, 0.731431782245636, 0.6336787343025208], [0.20761120319366455, 0.5076377987861633, 0.2202295958995819, 0.5222015976905823], [0.3686905801296234, 0.8510043621063232, 0.3822642266750336, 0.8669228553771973], [0.5966516137123108, 0.958171248435974, 0.6175981163978577, 0.9799456596374512], [0.6134843230247498, 0.4028670191764831, 0.6337664723396301, 0.4219732880592346], [0.3346155881881714, 0.7938618659973145, 0.3530735969543457, 0.812164306640625], [0.4712777435779571, 0.10200415551662444, 0.49308690428733826, 0.1195625215768814], [0.3077406883239746, 0.40113818645477295, 0.32133328914642334, 0.4142643213272095], [0.4006704986095429, 0.19456113874912265, 0.4202972948551178, 0.2094632238149643], [0.5082861185073853, 0.25022459030151367, 0.523176908493042, 0.2650730609893799], [0.5100529193878174, 0.47486811876297, 0.5240601301193237, 0.5021220445632935], [0.612849235534668, 0.7175478339195251, 0.6340581178665161, 0.7344889044761658], [0.5146396160125732, 0.2847958207130432, 0.5305968523025513, 0.30730241537094116], [0.6712194085121155, 0.2110079526901245, 0.6905030608177185, 0.2240908443927765], [0.30466607213020325, 0.4078154861927033, 0.3212377727031708, 0.4284990727901459], [0.6945076584815979, 0.2725779116153717, 0.7137486338615417, 0.28819146752357483], [0.2971695065498352, 0.6901683807373047, 0.3205168843269348, 0.7079256772994995], [0.6880791187286377, 0.6801929473876953, 0.703563928604126, 0.6938252449035645], [0.5085610747337341, 0.5838822722434998, 0.5228847861289978, 0.6130010485649109], [0.5136473774909973, 0.12215054780244829, 0.5301139950752258, 0.133266881108284], [0.5491766929626465, 0.4647160768508911, 0.5635141134262085, 0.47697579860687256], [0.6929450631141663, 0.6889644861221313, 0.7095480561256409, 0.7049503326416016], [0.23059818148612976, 0.7163898944854736, 0.2415778934955597, 0.7359038591384888], [0.4689313769340515, 0.34345269203186035, 0.4912670254707336, 0.3600388169288635], [0.3917315006256103, 0.28057000041007996, 0.4204432964324951, 0.295958548784256], [0.46359360218048096, 0.3245387077331543, 0.4861246943473816, 0.3421621322631836], [0.7322149872779846, 0.5987547636032104, 0.7511929869651794, 0.6185355186462402], [0.379622220993042, 0.5476678609848022, 0.3982573747634888, 0.5711461305618286], [0.3901379704475403, 0.3648624420166016, 0.40689563751220703, 0.3831002116203308], [0.17798753082752228, 0.7004409432411194, 0.1941403895616531, 0.7161576151847839], [0.6454895734786987, 0.1869446337223053, 0.6623681783676147, 0.2012280821800232], [0.36729711294174194, 0.30044203996658325, 0.39109373092651367, 0.31949591636657715], [0.7046154737472534, 0.251185804605484, 0.7216955423355103, 0.26592472195625305], [0.5977069139480591, 0.11934373527765274, 0.6175268888473511, 0.1403418630361557], [0.19029468297958377, 0.3055296838283539, 0.21029475331306455, 0.32751384377479553], [0.5325585603713989, 0.10658030211925508, 0.5550433397293091, 0.12324745953083038], [0.5304045081138611, 0.3890710473060608, 0.5462594628334045, 0.41230231523513794], [0.12911544740200043, 0.6771394610404968, 0.14475245773792267, 0.6866927742958069], [0.14051105082035065, 0.43242907524108887, 0.15224961936473846, 0.45326727628707886], [0.20760992169380188, 0.5970865488052368, 0.22477611899375916, 0.6184773445129395], [0.48896846175193787, 0.8209378123283386, 0.5058595538139343, 0.8360481858253479], [0.33325669169425964, 0.2665468156337738, 0.35027310252189636, 0.28033170104026794], [0.5054974555969238, 0.11152873933315276, 0.5232557058334351, 0.12384594976902008], [0.6634698510169983, 0.7288477420806885, 0.6843195557594299, 0.751129150390625], [0.1683516651391983, 0.6808649897575378, 0.18046392500400543, 0.6919557452201843], [0.4838255941867829, 0.12145749479532242, 0.5013213753700256, 0.134067103266716], [0.305865079164505, 0.4890897274017334, 0.3249039947986603, 0.5113741159439087], [0.4426413774490357, 0.8541584014892578, 0.47115248441696167, 0.8698525428771973], [0.34085777401924133, 0.45997685194015503, 0.35855916142463684, 0.47725367546081543], [0.2041795253753662, 0.7638567686080933, 0.21768099069595337, 0.7736546993255615], [0.3472411334514618, 0.7390385270118713, 0.366941899061203, 0.7491008639335632], [0.5163967609405518, 0.7478365898132324, 0.5331281423568726, 0.7634167671203613], [0.5979748964309692, 0.41080647706985474, 0.6179755926132202, 0.42934900522232056], [0.396412193775177, 0.3811327815055847, 0.42026305198669434, 0.398128867149353], [0.6575543284416199, 0.22486017644405365, 0.671813428401947, 0.23629538714885712], [0.24873706698417664, 0.7285768389701843, 0.2667575180530548, 0.7425124049186707], [0.5220654606819153, 0.7379141449928284, 0.5346134305000305, 0.7598447203636169], [0.20191551744937897, 0.3420209288597107, 0.2132420390844345, 0.3575649857521057], [0.39425355195999146, 0.24822387099266052, 0.41675829887390137, 0.26418575644493103], [0.4277633428573608, 0.31040796637535095, 0.45316392183303833, 0.3270857632160187], [0.41562366485595703, 0.1957570314407349, 0.437644362449646, 0.2094183564186096], [0.5397186279296875, 0.4610552489757538, 0.5546982288360596, 0.47721394896507263], [0.5026322603225708, 0.18355467915534973, 0.5228290557861328, 0.19669821858406067], [0.34894466400146484, 0.7069989442825317, 0.36458295583724976, 0.7265068292617798], [0.14434096217155457, 0.3791496157646179, 0.15429481863975525, 0.39661723375320435], [0.6596726179122925, 0.19161541759967804, 0.6784664392471313, 0.21023179590702057], [0.22047027945518496, 0.6345993280410767, 0.2382929027080536, 0.6544023752212524], [0.49021115899086, 0.8350182175636292, 0.5173860192298889, 0.8517275452613831], [0.10963685810565948, 0.4891772866249085, 0.12275457382202148, 0.4987131953239441], [0.20415394008159635, 0.214139923453331, 0.22400818765163424, 0.2289801985025406], [0.23250144720077515, 0.4434611201286316, 0.251117467880249, 0.4629653096199035], [0.919195830821991, 0.4663559496402741, 0.9448580145835876, 0.4785211384296417], [0.19940638542175293, 0.6277445554733276, 0.2111164927482605, 0.6464996337890625], [0.42574676871299744, 0.8219764828681946, 0.44590023159980774, 0.835549533367157], [0.7422530651092529, 0.5342036485671997, 0.7584478855133057, 0.5546084642410278], [0.5311532020568848, 0.2871706485748291, 0.547195553779602, 0.2975364923477173], [0.6156884431838989, 0.14806953072547913, 0.6382617950439453, 0.16541635990142822], [0.16280971467494965, 0.6630192995071411, 0.1721106916666031, 0.6753280162811279], [0.5650148987770081, 0.7330941557884216, 0.5796534419059753, 0.748695433139801], [0.4587987959384918, 0.8406714797019958, 0.4884836971759796, 0.8563496470451355], [0.39004528522491455, 0.8118572235107422, 0.41382652521133423, 0.8273788690567017], [0.6412392258644104, 0.16594281792640686, 0.6580873131752014, 0.17763575911521912], [0.6977128982543945, 0.23618704080581665, 0.711441159248352, 0.24854934215545657], [0.16491682827472687, 0.7015016078948975, 0.17693082988262177, 0.7150924205780029], [0.3194425702095032, 0.16016991436481476, 0.3427203893661499, 0.1737201064825058], [0.1773957908153534, 0.6857949495315552, 0.1955663859844208, 0.700819730758667], [0.19335678219795227, 0.7387213706970215, 0.20436373353004456, 0.7521257400512695]]","1616187830676","2021-03-19 21:03:50.984"
